track,sample,outcome,spec_id,spec_label,weight_status,weight_column,sample_n,folds,nuisance_learner,x_block_id,x_exclude_columns,x_feature_count,outcome_oof_r2,mean_treatment_oof_r2,min_treatment_oof_r2,max_treatment_oof_r2,final_model_r2,condition_number,status,error_message
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.19674400287436078,0.15324540822843882,-0.3190036489707968,0.995908135794145,0.023704965107224307,3362.755842718917,estimated,
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.2652578585550136,0.15324540822843882,-0.3190036489707968,0.995908135794145,0.015379362768460081,3362.755842718917,estimated,
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.16891020263330514,0.15324540822843882,-0.3190036489707968,0.995908135794145,0.0010152771486644507,3362.755842718917,estimated,
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,0.03877021063525288,0.15324540822843882,-0.3190036489707968,0.995908135794145,0.021386034066054993,3362.755842718917,estimated,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.1321824819757378,0.20750780176198033,-0.22721698809599067,0.9956737825344937,0.03598742537628663,3477.635084041861,estimated,
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.27573153585950316,0.20750780176198033,-0.22721698809599067,0.9956737825344937,0.037990248535982984,3477.635084041861,estimated,
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.26840795268977713,0.20750780176198033,-0.22721698809599067,0.9956737825344937,0.011927778219308793,3477.635084041861,estimated,
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,0.11895566033706184,0.20750780176198033,-0.22721698809599067,0.9956737825344937,0.006254654210227306,3477.635084041861,estimated,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.16347173817735206,0.19979454640162309,-0.24835799365714162,0.9939920942962006,0.04546412175215764,3435.418230326603,estimated,
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.3245044868187561,0.19979454640162309,-0.24835799365714162,0.9939920942962006,0.034910893001386833,3435.418230326603,estimated,
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.25700815835714175,0.19979454640162309,-0.24835799365714162,0.9939920942962006,0.006408585201139183,3435.418230326603,estimated,
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,0.12050534356249687,0.19979454640162309,-0.24835799365714162,0.9939920942962006,0.009046212231756834,3435.418230326603,estimated,
