track,sample,outcome,spec_id,spec_label,weight_status,weight_column,sample_n,folds,nuisance_learner,x_block_id,x_exclude_columns,x_feature_count,outcome_oof_r2,mean_treatment_oof_r2,min_treatment_oof_r2,max_treatment_oof_r2,final_model_r2,condition_number,status,error_message
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.1881786877413849,-0.3610208071409509,-0.4312243974199983,-0.30472906815050016,0.007134306532067702,3640.815783836285,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.22653342444146918,-0.3610208071409509,-0.4312243974199983,-0.30472906815050016,0.0027572891540260658,3640.815783836285,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.19834141320306475,-0.3610208071409509,-0.4312243974199983,-0.30472906815050016,0.006190553656353792,3640.815783836285,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.20533088869177507,-0.3610208071409509,-0.4312243974199983,-0.30472906815050016,0.007355568685520786,3640.815783836285,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.2884051631676394,-0.3610208071409509,-0.4312243974199983,-0.30472906815050016,0.011898017924448556,3640.815783836285,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.2714034641293974,-0.3610208071409509,-0.4312243974199983,-0.30472906815050016,0.004032583153608105,3640.815783836285,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.16606644399875625,-0.3610208071409509,-0.4312243974199983,-0.30472906815050016,0.013337501506371585,3640.815783836285,estimated,
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.29146990328561695,-0.3367875402402037,-0.47308834919282394,-0.23900239876235885,0.008043393011840427,3654.3115176744695,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.305759440281822,-0.3367875402402037,-0.47308834919282394,-0.23900239876235885,0.012918505233777466,3654.3115176744695,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.15666610550909033,-0.3367875402402037,-0.47308834919282394,-0.23900239876235885,0.011819579720778739,3654.3115176744695,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.22523066328917918,-0.3367875402402037,-0.47308834919282394,-0.23900239876235885,0.013462978008725202,3654.3115176744695,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.3282957468482104,-0.3367875402402037,-0.47308834919282394,-0.23900239876235885,0.0044694161470171245,3654.3115176744695,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.30116673887445544,-0.3367875402402037,-0.47308834919282394,-0.23900239876235885,0.020143304717376687,3654.3115176744695,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.13175695080288752,-0.3367875402402037,-0.47308834919282394,-0.23900239876235885,0.03144445642529281,3654.3115176744695,estimated,
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.30886726170426804,-0.34792463354814934,-0.4968062786324088,-0.23676354613216488,0.017844063886850337,3648.8133524075297,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.36041570586561433,-0.34792463354814934,-0.4968062786324088,-0.23676354613216488,0.01633759641637955,3648.8133524075297,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.18278353188393592,-0.34792463354814934,-0.4968062786324088,-0.23676354613216488,0.013217628475671428,3648.8133524075297,estimated,
